system:index,mean,.geo
1344,0.21861677254006517,"{""type"":""Polygon"",""coordinates"":[[[-77.95918651883501,40.09884254772921],[-77.91427075462904,40.09884254772921],[-77.91427075462904,40.13319148668465],[-77.95918651883501,40.13319148668465],[-77.95918651883501,40.09884254772921]]]}"
1345,0.25961177208846403,"{""type"":""Polygon"",""coordinates"":[[[-77.8244392262171,40.09884254772921],[-77.77952346201111,40.09884254772921],[-77.77952346201111,40.13319148668465],[-77.8244392262171,40.13319148668465],[-77.8244392262171,40.09884254772921]]]}"
1346,0.2076684512359418,"{""type"":""Polygon"",""coordinates"":[[[-77.86935499042306,40.09884254772921],[-77.8244392262171,40.09884254772921],[-77.8244392262171,40.13319148668465],[-77.86935499042306,40.13319148668465],[-77.86935499042306,40.09884254772921]]]}"
1347,0.23000298119214407,"{""type"":""Polygon"",""coordinates"":[[[-77.91427075462904,40.09884254772921],[-77.86935499042306,40.09884254772921],[-77.86935499042306,40.13319148668465],[-77.91427075462904,40.13319148668465],[-77.91427075462904,40.09884254772921]]]}"
1348,0.22050789100629292,"{""type"":""Polygon"",""coordinates"":[[[-77.95918651883501,40.13319148668465],[-77.91427075462904,40.13319148668465],[-77.91427075462904,40.16752307371935],[-77.95918651883501,40.16752307371935],[-77.95918651883501,40.13319148668465]]]}"
1349,0.22441456524961054,"{""type"":""Polygon"",""coordinates"":[[[-77.8244392262171,40.13319148668465],[-77.77952346201111,40.13319148668465],[-77.77952346201111,40.16752307371935],[-77.8244392262171,40.16752307371935],[-77.8244392262171,40.13319148668465]]]}"
1350,0.2217584686545596,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.09884254772921],[-77.95918651883501,40.09884254772921],[-77.95918651883501,40.13319148668465],[-78.00410228304101,40.13319148668465],[-78.00410228304101,40.09884254772921]]]}"
1351,0.235408093153964,"{""type"":""Polygon"",""coordinates"":[[[-78.13884957565892,40.133191486684645],[-78.09393381145297,40.133191486684645],[-78.09393381145297,40.16752307371935],[-78.13884957565892,40.167523073719344],[-78.13884957565892,40.133191486684645]]]}"
1352,0.23010328350893508,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.13319148668465],[-77.95918651883501,40.13319148668465],[-77.95918651883501,40.16752307371935],[-78.00410228304101,40.16752307371935],[-78.00410228304101,40.13319148668465]]]}"
1353,0.2235982974158456,"{""type"":""Polygon"",""coordinates"":[[[-78.04901804724697,40.13319148668465],[-78.00410228304101,40.13319148668465],[-78.00410228304101,40.16752307371935],[-78.04901804724697,40.16752307371935],[-78.04901804724697,40.13319148668465]]]}"
1354,0.23431983438258594,"{""type"":""Polygon"",""coordinates"":[[[-78.09393381145297,40.133191486684645],[-78.04901804724697,40.13319148668465],[-78.04901804724697,40.16752307371935],[-78.09393381145297,40.16752307371935],[-78.09393381145297,40.133191486684645]]]}"
1355,0.23423200596867808,"{""type"":""Polygon"",""coordinates"":[[[-78.09393381145297,40.16752307371935],[-78.04901804724697,40.16752307371935],[-78.04901804724697,40.201837305278765],[-78.09393381145297,40.201837305278765],[-78.09393381145297,40.16752307371935]]]}"
1356,0.22892920004689027,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.16752307371935],[-77.95918651883501,40.16752307371935],[-77.95918651883501,40.201837305278765],[-78.00410228304101,40.201837305278765],[-78.00410228304101,40.16752307371935]]]}"
1357,0.2326886490496899,"{""type"":""Polygon"",""coordinates"":[[[-78.04901804724697,40.16752307371935],[-78.00410228304101,40.16752307371935],[-78.00410228304101,40.201837305278765],[-78.04901804724697,40.201837305278765],[-78.04901804724697,40.16752307371935]]]}"
1358,0.22882131357294827,"{""type"":""Polygon"",""coordinates"":[[[-78.13884957565892,40.167523073719344],[-78.09393381145297,40.16752307371935],[-78.09393381145297,40.201837305278765],[-78.13884957565892,40.201837305278765],[-78.13884957565892,40.167523073719344]]]}"
1359,0.2278626543829426,"{""type"":""Polygon"",""coordinates"":[[[-78.09393381145297,40.201837305278765],[-78.04901804724697,40.201837305278765],[-78.04901804724697,40.23613417783502],[-78.09393381145297,40.23613417783502],[-78.09393381145297,40.201837305278765]]]}"
1360,0.230675647992798,"{""type"":""Polygon"",""coordinates"":[[[-77.91427075462904,40.13319148668465],[-77.86935499042306,40.13319148668465],[-77.86935499042306,40.16752307371935],[-77.91427075462904,40.16752307371935],[-77.91427075462904,40.13319148668465]]]}"
1361,0.21596746737940306,"{""type"":""Polygon"",""coordinates"":[[[-77.86935499042306,40.13319148668465],[-77.8244392262171,40.13319148668465],[-77.8244392262171,40.16752307371935],[-77.86935499042306,40.16752307371935],[-77.86935499042306,40.13319148668465]]]}"
1362,0.21228812377032497,"{""type"":""Polygon"",""coordinates"":[[[-77.91427075462904,40.16752307371935],[-77.86935499042306,40.16752307371935],[-77.86935499042306,40.201837305278765],[-77.91427075462904,40.201837305278765],[-77.91427075462904,40.16752307371935]]]}"
1363,0.22295866746395018,"{""type"":""Polygon"",""coordinates"":[[[-77.95918651883501,40.16752307371935],[-77.91427075462904,40.16752307371935],[-77.91427075462904,40.201837305278765],[-77.95918651883501,40.201837305278765],[-77.95918651883501,40.16752307371935]]]}"
1364,0.2206123115450897,"{""type"":""Polygon"",""coordinates"":[[[-77.86935499042306,40.16752307371935],[-77.8244392262171,40.16752307371935],[-77.8244392262171,40.201837305278765],[-77.86935499042306,40.201837305278765],[-77.86935499042306,40.16752307371935]]]}"
1365,0.21158609588073465,"{""type"":""Polygon"",""coordinates"":[[[-77.8244392262171,40.16752307371935],[-77.77952346201111,40.16752307371935],[-77.77952346201111,40.201837305278765],[-77.8244392262171,40.201837305278765],[-77.8244392262171,40.16752307371935]]]}"
1366,0.23388614473560104,"{""type"":""Polygon"",""coordinates"":[[[-77.86935499042306,40.201837305278765],[-77.8244392262171,40.201837305278765],[-77.8244392262171,40.23613417783502],[-77.86935499042306,40.23613417783502],[-77.86935499042306,40.201837305278765]]]}"
1367,0.21948152526236603,"{""type"":""Polygon"",""coordinates"":[[[-77.95918651883501,40.201837305278765],[-77.91427075462904,40.201837305278765],[-77.91427075462904,40.23613417783502],[-77.95918651883501,40.23613417783501],[-77.95918651883501,40.201837305278765]]]}"
1368,0.21939999503605134,"{""type"":""Polygon"",""coordinates"":[[[-77.8244392262171,40.201837305278765],[-77.77952346201111,40.201837305278765],[-77.77952346201111,40.23613417783502],[-77.8244392262171,40.23613417783502],[-77.8244392262171,40.201837305278765]]]}"
1369,0.2167323800734717,"{""type"":""Polygon"",""coordinates"":[[[-77.91427075462904,40.201837305278765],[-77.86935499042306,40.201837305278765],[-77.86935499042306,40.23613417783502],[-77.91427075462904,40.23613417783502],[-77.91427075462904,40.201837305278765]]]}"
1370,0.2352475580247103,"{""type"":""Polygon"",""coordinates"":[[[-77.77952346201111,40.13319148668465],[-77.73460769780515,40.133191486684645],[-77.73460769780515,40.167523073719344],[-77.77952346201111,40.16752307371935],[-77.77952346201111,40.13319148668465]]]}"
1371,0.24583776644658312,"{""type"":""Polygon"",""coordinates"":[[[-77.64477616939318,40.13319148668465],[-77.59986040518721,40.13319148668465],[-77.59986040518721,40.16752307371935],[-77.64477616939318,40.16752307371935],[-77.64477616939318,40.13319148668465]]]}"
1372,0.20923474137160414,"{""type"":""Polygon"",""coordinates"":[[[-77.73460769780515,40.133191486684645],[-77.68969193359916,40.133191486684645],[-77.68969193359916,40.167523073719344],[-77.73460769780515,40.167523073719344],[-77.73460769780515,40.133191486684645]]]}"
1373,0.19901392867858392,"{""type"":""Polygon"",""coordinates"":[[[-77.68969193359916,40.133191486684645],[-77.64477616939318,40.13319148668465],[-77.64477616939318,40.16752307371935],[-77.68969193359916,40.167523073719344],[-77.68969193359916,40.133191486684645]]]}"
1374,0.2445364586688448,"{""type"":""Polygon"",""coordinates"":[[[-77.68969193359916,40.167523073719344],[-77.64477616939318,40.16752307371935],[-77.64477616939318,40.201837305278765],[-77.68969193359916,40.201837305278765],[-77.68969193359916,40.167523073719344]]]}"
1375,0.2236259959493677,"{""type"":""Polygon"",""coordinates"":[[[-77.73460769780515,40.167523073719344],[-77.68969193359916,40.167523073719344],[-77.68969193359916,40.201837305278765],[-77.73460769780515,40.201837305278765],[-77.73460769780515,40.167523073719344]]]}"
1376,0.2072918830872927,"{""type"":""Polygon"",""coordinates"":[[[-77.64477616939318,40.16752307371935],[-77.59986040518721,40.16752307371935],[-77.59986040518721,40.201837305278765],[-77.64477616939318,40.201837305278765],[-77.64477616939318,40.16752307371935]]]}"
1377,0.23950108407855106,"{""type"":""Polygon"",""coordinates"":[[[-77.77952346201111,40.16752307371935],[-77.73460769780515,40.167523073719344],[-77.73460769780515,40.201837305278765],[-77.77952346201111,40.201837305278765],[-77.77952346201111,40.16752307371935]]]}"
1378,0.21629642006243102,"{""type"":""Polygon"",""coordinates"":[[[-77.77952346201111,40.201837305278765],[-77.73460769780515,40.201837305278765],[-77.73460769780515,40.23613417783501],[-77.77952346201111,40.23613417783502],[-77.77952346201111,40.201837305278765]]]}"
1379,0.2327765086613641,"{""type"":""Polygon"",""coordinates"":[[[-77.73460769780515,40.201837305278765],[-77.68969193359916,40.201837305278765],[-77.68969193359916,40.23613417783502],[-77.73460769780515,40.23613417783501],[-77.73460769780515,40.201837305278765]]]}"
1380,0.23792953692335797,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.201837305278765],[-77.95918651883501,40.201837305278765],[-77.95918651883501,40.23613417783501],[-78.00410228304101,40.23613417783502],[-78.00410228304101,40.201837305278765]]]}"
1381,0.2319956950620646,"{""type"":""Polygon"",""coordinates"":[[[-78.04901804724697,40.201837305278765],[-78.00410228304101,40.201837305278765],[-78.00410228304101,40.23613417783502],[-78.04901804724697,40.23613417783502],[-78.04901804724697,40.201837305278765]]]}"
1382,0.23728196984191416,"{""type"":""Polygon"",""coordinates"":[[[-78.13884957565892,40.201837305278765],[-78.09393381145297,40.201837305278765],[-78.09393381145297,40.23613417783502],[-78.13884957565892,40.23613417783502],[-78.13884957565892,40.201837305278765]]]}"
1383,0.22208245066569726,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.23613417783502],[-77.95918651883501,40.23613417783501],[-77.95918651883501,40.2704136878869],[-78.00410228304101,40.2704136878869],[-78.00410228304101,40.23613417783502]]]}"
1384,0.20909188815564,"{""type"":""Polygon"",""coordinates"":[[[-78.09393381145297,40.23613417783502],[-78.04901804724697,40.23613417783502],[-78.04901804724697,40.2704136878869],[-78.09393381145297,40.2704136878869],[-78.09393381145297,40.23613417783502]]]}"
1385,0.22254153769688137,"{""type"":""Polygon"",""coordinates"":[[[-78.04901804724697,40.23613417783502],[-78.00410228304101,40.23613417783502],[-78.00410228304101,40.2704136878869],[-78.04901804724697,40.2704136878869],[-78.04901804724697,40.23613417783502]]]}"
1386,0.23360163934471176,"{""type"":""Polygon"",""coordinates"":[[[-78.13884957565892,40.23613417783502],[-78.09393381145297,40.23613417783502],[-78.09393381145297,40.2704136878869],[-78.13884957565892,40.2704136878869],[-78.13884957565892,40.23613417783502]]]}"
1387,0.22416175453012302,"{""type"":""Polygon"",""coordinates"":[[[-78.04901804724697,40.2704136878869],[-78.00410228304101,40.2704136878869],[-78.00410228304101,40.30467583195986],[-78.04901804724697,40.30467583195986],[-78.04901804724697,40.2704136878869]]]}"
1388,0.22555512428005461,"{""type"":""Polygon"",""coordinates"":[[[-78.00410228304101,40.2704136878869],[-77.95918651883501,40.2704136878869],[-77.95918651883501,40.30467583195986],[-78.00410228304101,40.30467583195986],[-78.00410228304101,40.2704136878869]]]}"
1389,0.21451501393746622,"{""type"":""Polygon"",""coordinates"":[[[-78.13884957565892,40.2704136878869],[-78.09393381145297,40.2704136878869],[-78.09393381145297,40.30467583195986],[-78.13884957565892,40.304675831959855],[-78.13884957565892,40.2704136878869]]]}"
1390,0.20862805663826328,"{""type"":""Polygon"",""coordinates"":[[[-77.64477616939318,40.201837305278765],[-77.59986040518721,40.201837305278765],[-77.59986040518721,40.23613417783502],[-77.64477616939318,40.23613417783502],[-77.64477616939318,40.201837305278765]]]}"
1391,0.20677286498550373,"{""type"":""Polygon"",""coordinates"":[[[-77.68969193359916,40.201837305278765],[-77.64477616939318,40.201837305278765],[-77.64477616939318,40.23613417783502],[-77.68969193359916,40.23613417783502],[-77.68969193359916,40.201837305278765]]]}"
1392,0.20924224605637448,"{""type"":""Polygon"",""coordinates"":[[[-77.77952346201111,40.23613417783502],[-77.73460769780515,40.23613417783501],[-77.73460769780515,40.2704136878869],[-77.77952346201111,40.2704136878869],[-77.77952346201111,40.23613417783502]]]}"
1393,0.20178855306418983,"{""type"":""Polygon"",""coordinates"":[[[-77.73460769780515,40.23613417783501],[-77.68969193359916,40.23613417783502],[-77.68969193359916,40.2704136878869],[-77.73460769780515,40.2704136878869],[-77.73460769780515,40.23613417783501]]]}"
1394,0.20710636059866258,"{""type"":""Polygon"",""coordinates"":[[[-77.68969193359916,40.23613417783502],[-77.64477616939318,40.23613417783502],[-77.64477616939318,40.2704136878869],[-77.68969193359916,40.2704136878869],[-77.68969193359916,40.23613417783502]]]}"
1395,0.19943058841216887,"{""type"":""Polygon"",""coordinates"":[[[-77.64477616939318,40.23613417783502],[-77.59986040518721,40.23613417783502],[-77.59986040518721,40.2704136878869],[-77.64477616939318,40.2704136878869],[-77.64477616939318,40.23613417783502]]]}"
1396,0.2215129025680363,"{""type"":""Polygon"",""coordinates"":[[[-77.77952346201111,40.2704136878869],[-77.73460769780515,40.2704136878869],[-77.73460769780515,40.304675831959855],[-77.77952346201111,40.30467583195986],[-77.77952346201111,40.2704136878869]]]}"
1397,0.21313112551963553,"{""type"":""Polygon"",""coordinates"":[[[-77.73460769780515,40.2704136878869],[-77.68969193359916,40.2704136878869],[-77.68969193359916,40.30467583195986],[-77.73460769780515,40.304675831959855],[-77.73460769780515,40.2704136878869]]]}"
1398,0.1989846680506604,"{""type"":""Polygon"",""coordinates"":[[[-77.64477616939318,40.2704136878869],[-77.59986040518721,40.2704136878869],[-77.59986040518721,40.30467583195986],[-77.64477616939318,40.30467583195986],[-77.64477616939318,40.2704136878869]]]}"
1399,0.21788956099871368,"{""type"":""Polygon"",""coordinates"":[[[-77.68969193359916,40.2704136878869],[-77.64477616939318,40.2704136878869],[-77.64477616939318,40.30467583195986],[-77.68969193359916,40.30467583195986],[-77.68969193359916,40.2704136878869]]]}"
1400,0.24583035575193452,"{""type"":""Polygon"",""coordinates"":[[[-78.31851263248284,40.16752307371935],[-78.27359686827685,40.167523073719344],[-78.27359686827685,40.201837305278765],[-78.31851263248284,40.201837305278765],[-78.31851263248284,40.16752307371935]]]}"
1401,0.21322184989351306,"{""type"":""Polygon"",""coordinates"":[[[-78.27359686827685,40.167523073719344],[-78.22868110407087,40.167523073719344],[-78.22868110407087,40.201837305278765],[-78.27359686827685,40.201837305278765],[-78.27359686827685,40.167523073719344]]]}"
1402,0.24955197986638974,"{""type"":""Polygon"",""coordinates"":[[[-78.22868110407087,40.167523073719344],[-78.1837653398649,40.167523073719344],[-78.1837653398649,40.201837305278765],[-78.22868110407087,40.201837305278765],[-78.22868110407087,40.167523073719344]]]}"
1403,0.24273286760609283,"{""type"":""Polygon"",""coordinates"":[[[-78.1837653398649,40.167523073719344],[-78.13884957565892,40.167523073719344],[-78.13884957565892,40.201837305278765],[-78.1837653398649,40.201837305278765],[-78.1837653398649,40.167523073719344]]]}"
1404,0.22190742954377415,"{""type"":""Polygon"",""coordinates"":[[[-78.27359686827685,40.201837305278765],[-78.22868110407087,40.201837305278765],[-78.22868110407087,40.23613417783502],[-78.27359686827685,40.23613417783502],[-78.27359686827685,40.201837305278765]]]}"
1405,0.22155371530113563,"{""type"":""Polygon"",""coordinates"":[[[-78.22868110407087,40.201837305278765],[-78.1837653398649,40.201837305278765],[-78.1837653398649,40.23613417783501],[-78.22868110407087,40.23613417783502],[-78.22868110407087,40.201837305278765]]]}"
1406,0.22405520896416717,"{""type"":""Polygon"",""coordinates"":[[[-78.1837653398649,40.201837305278765],[-78.13884957565892,40.201837305278765],[-78.13884957565892,40.23613417783502],[-78.1837653398649,40.23613417783501],[-78.1837653398649,40.201837305278765]]]}"
1407,0.24671052411444935,"{""type"":""Polygon"",""coordinates"":[[[-78.31851263248284,40.201837305278765],[-78.27359686827685,40.201837305278765],[-78.27359686827685,40.23613417783502],[-78.31851263248284,40.23613417783502],[-78.31851263248284,40.201837305278765]]]}"
1408,0.24359480899879615,"{""type"":""Polygon"",""coordinates"":[[[-78.27359686827685,40.23613417783502],[-78.22868110407087,40.23613417783502],[-78.22868110407087,40.2704136878869],[-78.27359686827685,40.2704136878869],[-78.27359686827685,40.23613417783502]]]}"
1409,0.22440713444215304,"{""type"":""Polygon"",""coordinates"":[[[-78.1837653398649,40.23613417783501],[-78.13884957565892,40.23613417783502],[-78.13884957565892,40.2704136878869],[-78.1837653398649,40.2704136878869],[-78.1837653398649,40.23613417783501]]]}"
1410,0.2306052937372216,"{""type"":""Polygon"",""coordinates"":[[[-78.3634283966888,40.201837305278765],[-78.31851263248284,40.201837305278765],[-78.31851263248284,40.23613417783502],[-78.3634283966888,40.23613417783502],[-78.3634283966888,40.201837305278765]]]}"
1411,0.27209763347739313,"{""type"":""Polygon"",""coordinates"":[[[-78.40834416089479,40.201837305278765],[-78.3634283966888,40.201837305278765],[-78.3634283966888,40.23613417783502],[-78.40834416089479,40.23613417783501],[-78.40834416089479,40.201837305278765]]]}"
1412,0.21764486204492464,"{""type"":""Polygon"",""coordinates"":[[[-78.49817568930673,40.23613417783502],[-78.45325992510075,40.23613417783502],[-78.45325992510075,40.2704136878869],[-78.49817568930673,40.2704136878869],[-78.49817568930673,40.23613417783502]]]}"
1413,0.25198412031839945,"{""type"":""Polygon"",""coordinates"":[[[-78.40834416089479,40.23613417783501],[-78.3634283966888,40.23613417783502],[-78.3634283966888,40.2704136878869],[-78.40834416089479,40.2704136878869],[-78.40834416089479,40.23613417783501]]]}"
1414,0.2451452921437947,"{""type"":""Polygon"",""coordinates"":[[[-78.45325992510075,40.23613417783502],[-78.40834416089479,40.23613417783501],[-78.40834416089479,40.2704136878869],[-78.45325992510075,40.2704136878869],[-78.45325992510075,40.23613417783502]]]}"
1415,0.2600163466741478,"{""type"":""Polygon"",""coordinates"":[[[-78.40834416089479,40.2704136878869],[-78.3634283966888,40.2704136878869],[-78.3634283966888,40.30467583195986],[-78.40834416089479,40.30467583195986],[-78.40834416089479,40.2704136878869]]]}"
1416,0.26847088015968473,"{""type"":""Polygon"",""coordinates"":[[[-78.3634283966888,40.2704136878869],[-78.31851263248284,40.2704136878869],[-78.31851263248284,40.30467583195986],[-78.3634283966888,40.30467583195986],[-78.3634283966888,40.2704136878869]]]}"
1417,0.22615159085079464,"{""type"":""Polygon"",""coordinates"":[[[-78.45325992510075,40.2704136878869],[-78.40834416089479,40.2704136878869],[-78.40834416089479,40.30467583195986],[-78.45325992510075,40.304675831959855],[-78.45325992510075,40.2704136878869]]]}"
1418,0.2384251918545367,"{""type"":""Polygon"",""coordinates"":[[[-78.49817568930673,40.2704136878869],[-78.45325992510075,40.2704136878869],[-78.45325992510075,40.304675831959855],[-78.49817568930673,40.30467583195986],[-78.49817568930673,40.2704136878869]]]}"
1419,0.21394852049088048,"{""type"":""Polygon"",""coordinates"":[[[-78.45325992510075,40.304675831959855],[-78.40834416089479,40.30467583195986],[-78.40834416089479,40.33892060660595],[-78.45325992510075,40.33892060660595],[-78.45325992510075,40.304675831959855]]]}"
1420,0.18105308251239383,"{""type"":""Polygon"",""coordinates"":[[[-78.72275451033661,40.23613417783502],[-78.67783874613065,40.23613417783502],[-78.67783874613065,40.2704136878869],[-78.72275451033661,40.2704136878869],[-78.72275451033661,40.23613417783502]]]}"
1421,0.20946447151164793,"{""type"":""Polygon"",""coordinates"":[[[-78.63292298192466,40.23613417783502],[-78.58800721771871,40.23613417783502],[-78.58800721771871,40.2704136878869],[-78.63292298192466,40.2704136878869],[-78.63292298192466,40.23613417783502]]]}"
1422,0.19303862615635745,"{""type"":""Polygon"",""coordinates"":[[[-78.67783874613065,40.23613417783502],[-78.63292298192466,40.23613417783502],[-78.63292298192466,40.2704136878869],[-78.67783874613065,40.2704136878869],[-78.67783874613065,40.23613417783502]]]}"
1423,0.23304752095010076,"{""type"":""Polygon"",""coordinates"":[[[-78.5430914535127,40.23613417783502],[-78.49817568930673,40.23613417783502],[-78.49817568930673,40.2704136878869],[-78.5430914535127,40.2704136878869],[-78.5430914535127,40.23613417783502]]]}"
1424,0.21106928346093518,"{""type"":""Polygon"",""coordinates"":[[[-78.58800721771871,40.23613417783502],[-78.5430914535127,40.23613417783502],[-78.5430914535127,40.2704136878869],[-78.58800721771871,40.2704136878869],[-78.58800721771871,40.23613417783502]]]}"
1425,0.2140881653949826,"{""type"":""Polygon"",""coordinates"":[[[-78.63292298192466,40.2704136878869],[-78.58800721771871,40.2704136878869],[-78.58800721771871,40.30467583195986],[-78.63292298192466,40.30467583195986],[-78.63292298192466,40.2704136878869]]]}"
1426,0.2205484563971361,"{""type"":""Polygon"",""coordinates"":[[[-78.58800721771871,40.2704136878869],[-78.5430914535127,40.2704136878869],[-78.5430914535127,40.30467583195986],[-78.58800721771871,40.30467583195986],[-78.58800721771871,40.2704136878869]]]}"
1427,0.19250365712767686,"{""type"":""Polygon"",""coordinates"":[[[-78.72275451033661,40.2704136878869],[-78.67783874613065,40.2704136878869],[-78.67783874613065,40.30467583195986],[-78.72275451033661,40.30467583195986],[-78.72275451033661,40.2704136878869]]]}"
1428,0.18259713453407206,"{""type"":""Polygon"",""coordinates"":[[[-78.67783874613065,40.2704136878869],[-78.63292298192466,40.2704136878869],[-78.63292298192466,40.30467583195986],[-78.67783874613065,40.30467583195986],[-78.67783874613065,40.2704136878869]]]}"
1429,0.2306597417361177,"{""type"":""Polygon"",""coordinates"":[[[-78.5430914535127,40.2704136878869],[-78.49817568930673,40.2704136878869],[-78.49817568930673,40.30467583195986],[-78.5430914535127,40.30467583195986],[-78.5430914535127,40.2704136878869]]]}"
1430,0.20266162278308755,"{""type"":""Polygon"",""coordinates"":[[[-78.22868110407087,40.23613417783502],[-78.1837653398649,40.23613417783501],[-78.1837653398649,40.2704136878869],[-78.22868110407087,40.2704136878869],[-78.22868110407087,40.23613417783502]]]}"
1431,0.28142522492767036,"{""type"":""Polygon"",""coordinates"":[[[-78.3634283966888,40.23613417783502],[-78.31851263248284,40.23613417783502],[-78.31851263248284,40.2704136878869],[-78.3634283966888,40.2704136878869],[-78.3634283966888,40.23613417783502]]]}"
1432,0.24252646901090422,"{""type"":""Polygon"",""coordinates"":[[[-78.31851263248284,40.23613417783502],[-78.27359686827685,40.23613417783502],[-78.27359686827685,40.2704136878869],[-78.31851263248284,40.2704136878869],[-78.31851263248284,40.23613417783502]]]}"
1433,0.250656231369184,"{""type"":""Polygon"",""coordinates"":[[[-78.31851263248284,40.2704136878869],[-78.27359686827685,40.2704136878869],[-78.27359686827685,40.30467583195986],[-78.31851263248284,40.30467583195986],[-78.31851263248284,40.2704136878869]]]}"
1434,0.2200350521032663,"{""type"":""Polygon"",""coordinates"":[[[-78.1837653398649,40.2704136878869],[-78.13884957565892,40.2704136878869],[-78.13884957565892,40.304675831959855],[-78.1837653398649,40.30467583195986],[-78.1837653398649,40.2704136878869]]]}"
1435,0.1802167524663494,"{""type"":""Polygon"",""coordinates"":[[[-78.22868110407087,40.2704136878869],[-78.1837653398649,40.2704136878869],[-78.1837653398649,40.30467583195986],[-78.22868110407087,40.30467583195986],[-78.22868110407087,40.2704136878869]]]}"
1436,0.23710517424426522,"{""type"":""Polygon"",""coordinates"":[[[-78.27359686827685,40.2704136878869],[-78.22868110407087,40.2704136878869],[-78.22868110407087,40.30467583195986],[-78.27359686827685,40.30467583195986],[-78.27359686827685,40.2704136878869]]]}"
1437,0.25507289392933613,"{""type"":""Polygon"",""coordinates"":[[[-78.31851263248284,40.30467583195986],[-78.27359686827685,40.30467583195986],[-78.27359686827685,40.33892060660595],[-78.31851263248284,40.33892060660595],[-78.31851263248284,40.30467583195986]]]}"
1438,0.252405353480064,"{""type"":""Polygon"",""coordinates"":[[[-78.3634283966888,40.30467583195986],[-78.31851263248284,40.30467583195986],[-78.31851263248284,40.33892060660595],[-78.3634283966888,40.33892060660595],[-78.3634283966888,40.30467583195986]]]}"
1439,0.2272623186868945,"{""type"":""Polygon"",""coordinates"":[[[-78.27359686827685,40.30467583195986],[-78.22868110407087,40.30467583195986],[-78.22868110407087,40.33892060660595],[-78.27359686827685,40.33892060660595],[-78.27359686827685,40.30467583195986]]]}"
1440,0.25103317518904156,"{""type"":""Polygon"",""coordinates"":[[[-78.40834416089479,40.30467583195986],[-78.3634283966888,40.30467583195986],[-78.3634283966888,40.33892060660595],[-78.40834416089479,40.33892060660595],[-78.40834416089479,40.30467583195986]]]}"
1441,0.22882549898120144,"{""type"":""Polygon"",""coordinates"":[[[-78.49817568930673,40.30467583195986],[-78.45325992510075,40.304675831959855],[-78.45325992510075,40.33892060660595],[-78.49817568930673,40.33892060660595],[-78.49817568930673,40.30467583195986]]]}"
1442,0.21212416253780453,"{""type"":""Polygon"",""coordinates"":[[[-78.5430914535127,40.30467583195986],[-78.49817568930673,40.30467583195986],[-78.49817568930673,40.33892060660595],[-78.5430914535127,40.33892060660595],[-78.5430914535127,40.30467583195986]]]}"
1443,0.21100150966130443,"{""type"":""Polygon"",""coordinates"":[[[-78.3634283966888,40.33892060660595],[-78.31851263248284,40.33892060660595],[-78.31851263248284,40.373148008403795],[-78.3634283966888,40.37314800840379],[-78.3634283966888,40.33892060660595]]]}"
1444,0.20216574957768582,"{""type"":""Polygon"",""coordinates"":[[[-78.45325992510075,40.33892060660595],[-78.40834416089479,40.33892060660595],[-78.40834416089479,40.37314800840378],[-78.45325992510075,40.37314800840378],[-78.45325992510075,40.33892060660595]]]}"
1445,0.21995261534865768,"{""type"":""Polygon"",""coordinates"":[[[-78.40834416089479,40.33892060660595],[-78.3634283966888,40.33892060660595],[-78.3634283966888,40.37314800840379],[-78.40834416089479,40.37314800840378],[-78.40834416089479,40.33892060660595]]]}"
1446,0.20182972661851303,"{""type"":""Polygon"",""coordinates"":[[[-78.5430914535127,40.33892060660595],[-78.49817568930673,40.33892060660595],[-78.49817568930673,40.37314800840378],[-78.5430914535127,40.373148008403795],[-78.5430914535127,40.33892060660595]]]}"
1447,0.22113929987933423,"{""type"":""Polygon"",""coordinates"":[[[-78.49817568930673,40.33892060660595],[-78.45325992510075,40.33892060660595],[-78.45325992510075,40.37314800840378],[-78.49817568930673,40.37314800840378],[-78.49817568930673,40.33892060660595]]]}"
1448,0.2226944727663538,"{""type"":""Polygon"",""coordinates"":[[[-78.45325992510075,40.37314800840378],[-78.40834416089479,40.37314800840378],[-78.40834416089479,40.40735803395852],[-78.45325992510075,40.40735803395852],[-78.45325992510075,40.37314800840378]]]}"
1449,0.2142615323696084,"{""type"":""Polygon"",""coordinates"":[[[-78.49817568930673,40.37314800840378],[-78.45325992510075,40.37314800840378],[-78.45325992510075,40.40735803395852],[-78.49817568930673,40.40735803395852],[-78.49817568930673,40.37314800840378]]]}"
1450,0.1990427986291142,"{""type"":""Polygon"",""coordinates"":[[[-78.63292298192466,40.30467583195986],[-78.58800721771871,40.30467583195986],[-78.58800721771871,40.33892060660595],[-78.63292298192466,40.33892060660595],[-78.63292298192466,40.30467583195986]]]}"
1451,0.20089460671249842,"{""type"":""Polygon"",""coordinates"":[[[-78.58800721771871,40.30467583195986],[-78.5430914535127,40.30467583195986],[-78.5430914535127,40.33892060660595],[-78.58800721771871,40.33892060660595],[-78.58800721771871,40.30467583195986]]]}"
